Invoice_ID,Invoice_Date,Customer_Name,Invoice_Type,Contract_ID,Contract_Status,Contract_End_Date,Amount,Status,Notes
INV08726,2024-03-03,ABC Corp,Auto,CON963,Expired,2024-03-15 00:00:00,29665,Pending,Adjustment entry
INV08727,2024-02-10,XYZ Ltd,Manual,CON734,Active,2024-12-31 00:00:00,87461,Paid,Urgent invoice
INV08728,2024-02-26,GHI Corp,Manual,CON133,Expiring,2024-03-31 00:00:00,10001,Pending,High value client
INV08729,2024-02-28,PQR Inc,Manual,CON900,Expiring,2024-03-31 00:00:00,84761,Pending,Manual invoice for adhoc work
INV08730,2024-01-22,GHI Corp,Auto,,No Contract,,12926,Pending,Urgent invoice
INV08731,2024-03-03,GHI Corp,Auto,CON751,Active,2024-12-31 00:00:00,41377,Pending,Auto-generated from system
INV08732,2024-03-28,PQR Inc,Manual,CON978,Active,2024-12-31 00:00:00,96663,Overdue,Manual invoice for adhoc work
INV08733,2024-03-16,LMN Pvt,Auto,CON264,Expiring,2024-03-31 00:00:00,16020,Paid,Late payment expected
INV08734,2024-03-30,XYZ Ltd,Auto,CON460,Active,2024-12-31 00:00:00,76653,Paid,Contract billing
INV08735,2024-03-06,GHI Corp,Auto,CON395,Expiring,2024-03-31 00:00:00,68195,Pending,Recurring billing
INV08736,2024-01-25,XYZ Ltd,Manual,,No Contract,,78251,Overdue,Auto-generated from system
INV08737,2024-03-01,PQR Inc,Auto,CON363,Active,2024-12-31 00:00:00,76015,Paid,Manual invoice for adhoc work
INV08738,2024-01-09,GHI Corp,Auto,CON623,Expired,2024-03-15 00:00:00,67745,Overdue,Contract billing
INV08739,2024-01-31,LMN Pvt,Manual,,No Contract,,90767,Pending,Adjustment entry
INV08740,2024-02-14,ABC Corp,Auto,,No Contract,,18901,Overdue,High value client
INV08741,2024-01-28,PQR Inc,Manual,CON183,Active,2024-12-31 00:00:00,90085,Paid,Adjustment entry
INV08742,2024-02-26,XYZ Ltd,Manual,CON500,Active,2024-12-31 00:00:00,65217,Overdue,Late payment expected
INV08743,2024-01-27,DEF Ltd,Auto,,No Contract,,31845,Pending,Urgent invoice
INV08744,2024-02-28,ABC Corp,Auto,CON154,Expiring,2024-03-31 00:00:00,53434,Paid,Manual invoice for adhoc work
INV08745,2024-03-15,PQR Inc,Auto,CON863,Expired,2024-03-15 00:00:00,22388,Overdue,Contract billing
INV08746,2024-03-22,GHI Corp,Auto,CON164,Expiring,2024-03-31 00:00:00,98581,Pending,Adjustment entry
INV08747,2024-02-12,ABC Corp,Auto,,No Contract,,46416,Overdue,Urgent invoice
INV08748,2024-02-04,GHI Corp,Auto,CON267,Expiring,2024-03-31 00:00:00,13649,Overdue,Contract billing
INV08749,2024-01-15,GHI Corp,Manual,CON359,Expired,2024-03-15 00:00:00,33645,Pending,High value client
INV08750,2024-02-09,LMN Pvt,Auto,CON868,Active,2024-12-31 00:00:00,11234,Pending,Recurring billing
INV08751,2024-02-08,LMN Pvt,Auto,CON343,Expiring,2024-03-31 00:00:00,96158,Paid,Urgent invoice
INV08752,2024-01-25,ABC Corp,Auto,CON893,Active,2024-12-31 00:00:00,45547,Pending,Late payment expected
INV08753,2024-02-01,LMN Pvt,Auto,,No Contract,,74308,Pending,Contract billing
INV08754,2024-01-04,GHI Corp,Manual,,No Contract,,95647,Pending,Adjustment entry
INV08755,2024-02-08,ABC Corp,Auto,CON668,Expired,2024-03-15 00:00:00,67769,Pending,Recurring billing
INV08756,2024-01-22,GHI Corp,Manual,,No Contract,,92455,Pending,Contract billing
INV08757,2024-03-07,LMN Pvt,Auto,CON220,Expiring,2024-03-31 00:00:00,62642,Overdue,Auto-generated from system
INV08758,2024-03-16,XYZ Ltd,Manual,CON923,Expired,2024-03-15 00:00:00,96352,Paid,Recurring billing
INV08759,2024-01-05,DEF Ltd,Auto,,No Contract,,56511,Pending,Adjustment entry
INV08760,2024-01-28,DEF Ltd,Auto,CON704,Active,2024-12-31 00:00:00,45143,Overdue,Manual invoice for adhoc work
INV08761,2024-01-06,GHI Corp,Auto,CON438,Active,2024-12-31 00:00:00,87556,Paid,High value client
INV08762,2024-03-12,ABC Corp,Manual,CON828,Active,2024-12-31 00:00:00,23706,Pending,Adjustment entry
INV08763,2024-02-04,XYZ Ltd,Auto,CON200,Expiring,2024-03-31 00:00:00,10322,Paid,Auto-generated from system
INV08764,2024-03-06,DEF Ltd,Manual,CON184,Active,2024-12-31 00:00:00,40745,Overdue,Late payment expected
INV08765,2024-01-28,GHI Corp,Manual,CON335,Active,2024-12-31 00:00:00,33576,Pending,Adjustment entry
INV08766,2024-02-22,DEF Ltd,Manual,CON540,Expiring,2024-03-31 00:00:00,92387,Overdue,Adjustment entry
INV08767,2024-01-25,GHI Corp,Manual,CON648,Expiring,2024-03-31 00:00:00,70655,Overdue,Recurring billing
INV08768,2024-02-28,PQR Inc,Auto,CON145,Active,2024-12-31 00:00:00,34538,Pending,Contract billing
INV08769,2024-03-05,LMN Pvt,Manual,CON218,Expiring,2024-03-31 00:00:00,23549,Paid,High value client
INV08770,2024-03-18,LMN Pvt,Manual,CON827,Expiring,2024-03-31 00:00:00,93083,Paid,Recurring billing
INV08771,2024-01-20,LMN Pvt,Auto,CON376,Expired,2024-03-15 00:00:00,61092,Paid,Urgent invoice
INV08772,2024-03-10,ABC Corp,Manual,CON749,Expired,2024-03-15 00:00:00,48793,Paid,Urgent invoice
INV08773,2024-03-23,XYZ Ltd,Auto,,No Contract,,46035,Paid,Contract billing
INV08774,2024-03-19,PQR Inc,Auto,CON264,Active,2024-12-31 00:00:00,32681,Overdue,Auto-generated from system
INV08775,2024-02-09,LMN Pvt,Auto,CON823,Expired,2024-03-15 00:00:00,74237,Pending,Manual invoice for adhoc work
INV08776,2024-02-26,PQR Inc,Auto,,No Contract,,25941,Pending,Recurring billing
INV08777,2024-03-23,PQR Inc,Manual,CON308,Active,2024-12-31 00:00:00,80038,Paid,Adjustment entry
INV08778,2024-03-14,LMN Pvt,Manual,,No Contract,,39362,Pending,Manual invoice for adhoc work
INV08779,2024-02-16,GHI Corp,Manual,CON340,Active,2024-12-31 00:00:00,27880,Pending,Late payment expected
INV08780,2024-03-15,LMN Pvt,Manual,CON813,Expiring,2024-03-31 00:00:00,41178,Overdue,Contract billing
INV08781,2024-01-23,XYZ Ltd,Auto,CON921,Expiring,2024-03-31 00:00:00,57274,Paid,Late payment expected
INV08782,2024-03-01,XYZ Ltd,Manual,CON300,Expiring,2024-03-31 00:00:00,32584,Paid,High value client
INV08783,2024-03-13,XYZ Ltd,Manual,,No Contract,,32036,Overdue,Adjustment entry
INV08784,2024-02-03,DEF Ltd,Auto,,No Contract,,47387,Overdue,High value client
INV08785,2024-03-09,GHI Corp,Auto,CON197,Active,2024-12-31 00:00:00,31825,Overdue,Auto-generated from system
INV08786,2024-02-03,DEF Ltd,Manual,CON771,Active,2024-12-31 00:00:00,81819,Paid,Adjustment entry
INV08787,2024-01-19,GHI Corp,Auto,CON454,Active,2024-12-31 00:00:00,25414,Paid,Urgent invoice
INV08788,2024-03-11,LMN Pvt,Auto,,No Contract,,97717,Overdue,Urgent invoice
INV08789,2024-03-11,XYZ Ltd,Manual,CON507,Expiring,2024-03-31 00:00:00,27069,Pending,Adjustment entry
INV08790,2024-02-01,XYZ Ltd,Manual,CON969,Expiring,2024-03-31 00:00:00,38389,Paid,Contract billing
INV08791,2024-02-28,LMN Pvt,Auto,CON837,Expired,2024-03-15 00:00:00,48705,Paid,Auto-generated from system
INV08792,2024-01-11,LMN Pvt,Manual,CON457,Expired,2024-03-15 00:00:00,40064,Paid,Contract billing
INV08793,2024-01-01,ABC Corp,Auto,CON372,Expired,2024-03-15 00:00:00,41682,Paid,Manual invoice for adhoc work
INV08794,2024-03-06,LMN Pvt,Manual,CON941,Active,2024-12-31 00:00:00,50887,Pending,Auto-generated from system
INV08795,2024-01-05,PQR Inc,Auto,CON307,Active,2024-12-31 00:00:00,47772,Paid,Manual invoice for adhoc work
INV08796,2024-02-09,ABC Corp,Auto,CON115,Active,2024-12-31 00:00:00,66244,Overdue,High value client
INV08797,2024-03-16,ABC Corp,Auto,CON504,Active,2024-12-31 00:00:00,90794,Paid,Auto-generated from system
INV08798,2024-02-16,DEF Ltd,Auto,CON164,Expired,2024-03-15 00:00:00,51231,Pending,High value client
INV08799,2024-01-13,PQR Inc,Manual,CON134,Expiring,2024-03-31 00:00:00,97071,Paid,High value client
INV08800,2024-01-25,LMN Pvt,Manual,CON603,Expiring,2024-03-31 00:00:00,17106,Overdue,Auto-generated from system
INV08801,2024-02-02,GHI Corp,Auto,CON317,Active,2024-12-31 00:00:00,53051,Pending,Recurring billing
INV08802,2024-03-10,ABC Corp,Manual,,No Contract,,74417,Overdue,Adjustment entry
INV08803,2024-03-22,XYZ Ltd,Manual,CON246,Expiring,2024-03-31 00:00:00,68911,Pending,Contract billing
INV08804,2024-03-16,XYZ Ltd,Manual,,No Contract,,40496,Pending,Urgent invoice
INV08805,2024-03-27,XYZ Ltd,Auto,CON909,Active,2024-12-31 00:00:00,67267,Paid,Urgent invoice
INV08806,2024-03-26,GHI Corp,Manual,,No Contract,,64792,Overdue,Recurring billing
INV08807,2024-03-18,DEF Ltd,Auto,CON740,Expired,2024-03-15 00:00:00,81340,Paid,Contract billing
INV08808,2024-01-03,GHI Corp,Manual,CON103,Expiring,2024-03-31 00:00:00,49109,Pending,Late payment expected
INV08809,2024-03-11,PQR Inc,Manual,,No Contract,,19912,Overdue,Adjustment entry
INV08810,2024-02-21,ABC Corp,Auto,,No Contract,,22096,Pending,High value client
INV08811,2024-02-05,GHI Corp,Auto,CON511,Active,2024-12-31 00:00:00,88126,Overdue,Urgent invoice
INV08812,2024-02-01,GHI Corp,Auto,CON100,Expired,2024-03-15 00:00:00,26248,Pending,High value client
INV08813,2024-03-22,DEF Ltd,Auto,CON546,Expiring,2024-03-31 00:00:00,35178,Pending,Late payment expected
INV08814,2024-03-18,DEF Ltd,Manual,,No Contract,,53116,Pending,Late payment expected
INV08815,2024-02-12,ABC Corp,Manual,CON406,Active,2024-12-31 00:00:00,53512,Overdue,Auto-generated from system
INV08816,2024-03-20,PQR Inc,Auto,CON927,Expired,2024-03-15 00:00:00,57729,Overdue,Late payment expected
INV08817,2024-01-02,DEF Ltd,Manual,CON706,Expiring,2024-03-31 00:00:00,70730,Overdue,Recurring billing
INV08818,2024-01-24,LMN Pvt,Manual,CON340,Expired,2024-03-15 00:00:00,12400,Pending,Late payment expected
INV08819,2024-03-11,LMN Pvt,Auto,CON193,Expiring,2024-03-31 00:00:00,45445,Pending,Adjustment entry
INV08820,2024-03-01,PQR Inc,Manual,,No Contract,,41836,Overdue,Adjustment entry
INV08821,2024-01-26,PQR Inc,Manual,CON715,Expiring,2024-03-31 00:00:00,81524,Overdue,Recurring billing
INV08822,2024-02-25,ABC Corp,Manual,CON845,Expiring,2024-03-31 00:00:00,77196,Paid,Late payment expected
INV08823,2024-01-17,GHI Corp,Manual,,No Contract,,77606,Pending,Urgent invoice
INV08824,2024-03-29,LMN Pvt,Manual,CON310,Expiring,2024-03-31 00:00:00,36719,Pending,Auto-generated from system
INV08825,2024-01-15,ABC Corp,Auto,CON835,Expiring,2024-03-31 00:00:00,60230,Overdue,Urgent invoice
INV08826,2024-03-16,LMN Pvt,Auto,CON173,Expired,2024-03-15 00:00:00,97716,Paid,Auto-generated from system
INV08827,2024-03-28,LMN Pvt,Manual,CON372,Expired,2024-03-15 00:00:00,63912,Paid,Recurring billing
INV08828,2024-03-26,PQR Inc,Auto,CON301,Expiring,2024-03-31 00:00:00,27264,Pending,Contract billing
INV08829,2024-03-09,XYZ Ltd,Auto,CON600,Expiring,2024-03-31 00:00:00,47804,Overdue,Recurring billing
INV08830,2024-02-11,GHI Corp,Manual,,No Contract,,82936,Overdue,Contract billing
INV08831,2024-03-18,GHI Corp,Manual,,No Contract,,53889,Pending,Manual invoice for adhoc work
INV08832,2024-02-27,XYZ Ltd,Manual,CON857,Expired,2024-03-15 00:00:00,80557,Overdue,Recurring billing
INV08833,2024-02-17,XYZ Ltd,Manual,,No Contract,,97107,Paid,Adjustment entry
INV08834,2024-02-05,XYZ Ltd,Auto,CON543,Expired,2024-03-15 00:00:00,38883,Paid,Late payment expected
INV08835,2024-02-25,ABC Corp,Auto,CON434,Expired,2024-03-15 00:00:00,38617,Pending,Contract billing
INV08836,2024-01-07,LMN Pvt,Auto,CON781,Expired,2024-03-15 00:00:00,11444,Overdue,High value client
INV08837,2024-02-07,PQR Inc,Manual,CON768,Active,2024-12-31 00:00:00,42813,Paid,High value client
INV08838,2024-01-03,GHI Corp,Manual,CON314,Active,2024-12-31 00:00:00,76196,Overdue,Urgent invoice
INV08839,2024-02-27,XYZ Ltd,Auto,CON441,Active,2024-12-31 00:00:00,77260,Overdue,Adjustment entry
INV08840,2024-03-10,PQR Inc,Manual,CON323,Expiring,2024-03-31 00:00:00,34439,Pending,Manual invoice for adhoc work
INV08841,2024-03-15,LMN Pvt,Manual,CON768,Expired,2024-03-15 00:00:00,97801,Pending,Auto-generated from system
INV08842,2024-02-11,GHI Corp,Auto,CON975,Active,2024-12-31 00:00:00,61183,Pending,High value client
INV08843,2024-01-23,LMN Pvt,Auto,CON288,Expired,2024-03-15 00:00:00,44397,Pending,Recurring billing
INV08844,2024-01-05,GHI Corp,Auto,CON330,Active,2024-12-31 00:00:00,26533,Paid,Adjustment entry
INV08845,2024-02-20,ABC Corp,Manual,CON861,Expiring,2024-03-31 00:00:00,11821,Overdue,Late payment expected
INV08846,2024-02-10,DEF Ltd,Auto,,No Contract,,29233,Overdue,High value client
INV08847,2024-03-26,ABC Corp,Manual,CON208,Active,2024-12-31 00:00:00,64644,Pending,Recurring billing
INV08848,2024-03-03,LMN Pvt,Auto,CON349,Expired,2024-03-15 00:00:00,38022,Pending,High value client
INV08849,2024-01-28,DEF Ltd,Auto,CON662,Active,2024-12-31 00:00:00,25801,Paid,Adjustment entry
INV08850,2024-02-02,LMN Pvt,Manual,CON903,Expired,2024-03-15 00:00:00,87939,Overdue,Manual invoice for adhoc work
INV08851,2024-02-19,XYZ Ltd,Auto,,No Contract,,47275,Pending,Manual invoice for adhoc work
INV08852,2024-02-08,GHI Corp,Auto,CON561,Active,2024-12-31 00:00:00,66675,Pending,Urgent invoice
INV08853,2024-03-30,XYZ Ltd,Auto,,No Contract,,68467,Paid,Manual invoice for adhoc work
INV08854,2024-02-14,PQR Inc,Auto,CON494,Expired,2024-03-15 00:00:00,31754,Paid,Contract billing
INV08855,2024-03-17,XYZ Ltd,Manual,CON560,Expiring,2024-03-31 00:00:00,46811,Paid,Adjustment entry
INV08856,2024-02-21,XYZ Ltd,Auto,CON879,Expiring,2024-03-31 00:00:00,10245,Paid,Manual invoice for adhoc work
INV08857,2024-02-09,DEF Ltd,Manual,CON700,Expiring,2024-03-31 00:00:00,92959,Pending,Late payment expected
INV08858,2024-02-03,ABC Corp,Manual,CON522,Active,2024-12-31 00:00:00,47020,Overdue,High value client
INV08859,2024-02-12,LMN Pvt,Auto,CON799,Expired,2024-03-15 00:00:00,41023,Pending,Late payment expected
INV08860,2024-01-01,LMN Pvt,Auto,CON315,Expired,2024-03-15 00:00:00,81136,Overdue,Adjustment entry
INV08861,2024-01-24,PQR Inc,Manual,CON177,Expiring,2024-03-31 00:00:00,20382,Overdue,Contract billing
INV08862,2024-03-24,GHI Corp,Auto,,No Contract,,77072,Paid,Late payment expected
INV08863,2024-01-23,PQR Inc,Auto,,No Contract,,37535,Paid,High value client
INV08864,2024-01-31,DEF Ltd,Auto,,No Contract,,91208,Overdue,Urgent invoice
INV08865,2024-01-02,GHI Corp,Manual,CON116,Expiring,2024-03-31 00:00:00,83547,Paid,Manual invoice for adhoc work
INV08866,2024-02-23,DEF Ltd,Manual,,No Contract,,67575,Paid,Manual invoice for adhoc work
INV08867,2024-01-22,DEF Ltd,Manual,CON473,Expired,2024-03-15 00:00:00,93325,Overdue,Recurring billing
INV08868,2024-01-21,PQR Inc,Auto,CON394,Expiring,2024-03-31 00:00:00,30636,Pending,Contract billing
INV08869,2024-01-03,ABC Corp,Auto,CON444,Active,2024-12-31 00:00:00,65249,Paid,Contract billing
INV08870,2024-02-10,DEF Ltd,Auto,,No Contract,,57626,Overdue,High value client
INV08871,2024-01-04,DEF Ltd,Manual,CON294,Expiring,2024-03-31 00:00:00,81983,Paid,Contract billing
INV08872,2024-02-13,GHI Corp,Manual,CON118,Expired,2024-03-15 00:00:00,73549,Overdue,Adjustment entry
INV08873,2024-03-07,LMN Pvt,Manual,CON480,Expired,2024-03-15 00:00:00,47382,Paid,Auto-generated from system
INV08874,2024-03-11,GHI Corp,Auto,CON224,Active,2024-12-31 00:00:00,43465,Overdue,Late payment expected
INV08875,2024-03-27,PQR Inc,Auto,CON691,Expiring,2024-03-31 00:00:00,71384,Pending,Contract billing
INV08876,2024-02-17,LMN Pvt,Manual,CON467,Expired,2024-03-15 00:00:00,12312,Overdue,Auto-generated from system
INV08877,2024-02-14,ABC Corp,Manual,CON774,Active,2024-12-31 00:00:00,83863,Paid,High value client
INV08878,2024-02-05,GHI Corp,Auto,CON356,Expiring,2024-03-31 00:00:00,34003,Pending,Recurring billing
INV08879,2024-01-15,PQR Inc,Auto,CON387,Expired,2024-03-15 00:00:00,29091,Pending,Recurring billing
INV08880,2024-02-11,ABC Corp,Manual,CON763,Active,2024-12-31 00:00:00,22291,Overdue,Urgent invoice
INV08881,2024-01-01,GHI Corp,Auto,CON263,Expiring,2024-03-31 00:00:00,68338,Pending,Urgent invoice
INV08882,2024-01-18,ABC Corp,Manual,CON792,Expired,2024-03-15 00:00:00,56088,Pending,Adjustment entry
INV08883,2024-01-27,PQR Inc,Auto,,No Contract,,94050,Pending,Late payment expected
INV08884,2024-03-22,DEF Ltd,Auto,CON552,Active,2024-12-31 00:00:00,27402,Paid,Adjustment entry
INV08885,2024-02-12,XYZ Ltd,Manual,CON663,Active,2024-12-31 00:00:00,15734,Paid,Auto-generated from system
INV08886,2024-01-11,PQR Inc,Manual,CON153,Expired,2024-03-15 00:00:00,47380,Overdue,Urgent invoice
INV08887,2024-02-01,GHI Corp,Auto,CON305,Expired,2024-03-15 00:00:00,30247,Pending,Urgent invoice
INV08888,2024-01-12,XYZ Ltd,Auto,,No Contract,,89128,Overdue,Adjustment entry
INV08889,2024-01-14,DEF Ltd,Auto,CON711,Active,2024-12-31 00:00:00,74495,Overdue,Contract billing
INV08890,2024-02-19,PQR Inc,Manual,CON630,Expired,2024-03-15 00:00:00,53060,Overdue,Auto-generated from system
INV08891,2024-01-27,LMN Pvt,Auto,,No Contract,,33912,Overdue,Recurring billing
INV08892,2024-02-04,LMN Pvt,Auto,,No Contract,,30405,Paid,Auto-generated from system
INV08893,2024-01-30,LMN Pvt,Manual,,No Contract,,26974,Overdue,Urgent invoice
INV08894,2024-02-05,ABC Corp,Auto,CON394,Expiring,2024-03-31 00:00:00,37215,Pending,Auto-generated from system
INV08895,2024-03-09,ABC Corp,Auto,CON153,Active,2024-12-31 00:00:00,95521,Paid,Urgent invoice
INV08896,2024-02-11,ABC Corp,Auto,CON823,Active,2024-12-31 00:00:00,15233,Paid,High value client
INV08897,2024-03-01,PQR Inc,Auto,CON802,Expiring,2024-03-31 00:00:00,93718,Overdue,Recurring billing
INV08898,2024-02-11,DEF Ltd,Manual,CON393,Expiring,2024-03-31 00:00:00,13777,Pending,Recurring billing
INV08899,2024-03-22,XYZ Ltd,Auto,,No Contract,,49787,Paid,Manual invoice for adhoc work
INV08900,2024-02-20,ABC Corp,Manual,,No Contract,,64563,Paid,Manual invoice for adhoc work
INV08901,2024-01-21,LMN Pvt,Auto,CON984,Expired,2024-03-15 00:00:00,32485,Overdue,Contract billing
INV08902,2024-03-14,XYZ Ltd,Manual,CON489,Expiring,2024-03-31 00:00:00,78666,Paid,Urgent invoice
INV08903,2024-02-06,XYZ Ltd,Auto,CON225,Active,2024-12-31 00:00:00,58464,Paid,Contract billing
INV08904,2024-02-26,DEF Ltd,Manual,CON946,Expired,2024-03-15 00:00:00,98209,Paid,Recurring billing
INV08905,2024-03-14,GHI Corp,Manual,CON457,Active,2024-12-31 00:00:00,87863,Pending,Contract billing
INV08906,2024-03-04,LMN Pvt,Auto,,No Contract,,65450,Overdue,Recurring billing
INV08907,2024-03-03,DEF Ltd,Auto,CON580,Expired,2024-03-15 00:00:00,15258,Paid,Late payment expected
INV08908,2024-03-06,LMN Pvt,Manual,CON112,Expiring,2024-03-31 00:00:00,52642,Paid,Late payment expected
INV08909,2024-02-08,DEF Ltd,Manual,CON589,Expired,2024-03-15 00:00:00,84067,Pending,Late payment expected
INV08910,2024-03-18,XYZ Ltd,Manual,,No Contract,,88297,Paid,High value client
INV08911,2024-03-08,LMN Pvt,Auto,CON319,Expired,2024-03-15 00:00:00,17280,Paid,Late payment expected
INV08912,2024-02-29,PQR Inc,Auto,CON992,Expiring,2024-03-31 00:00:00,45894,Overdue,Auto-generated from system
INV08913,2024-02-10,XYZ Ltd,Auto,CON437,Active,2024-12-31 00:00:00,89187,Overdue,Recurring billing
INV08914,2024-02-03,GHI Corp,Auto,,No Contract,,62009,Paid,Auto-generated from system
INV08915,2024-02-15,LMN Pvt,Manual,CON734,Expiring,2024-03-31 00:00:00,30761,Pending,Manual invoice for adhoc work
INV08916,2024-01-07,LMN Pvt,Manual,,No Contract,,64519,Paid,Adjustment entry
INV08917,2024-01-26,XYZ Ltd,Auto,,No Contract,,82397,Pending,High value client
INV08918,2024-03-04,PQR Inc,Auto,CON188,Active,2024-12-31 00:00:00,68382,Paid,Late payment expected
INV08919,2024-02-12,DEF Ltd,Manual,,No Contract,,90563,Pending,Recurring billing
INV08920,2024-03-06,XYZ Ltd,Manual,CON568,Active,2024-12-31 00:00:00,38507,Paid,Late payment expected
INV08921,2024-03-17,GHI Corp,Manual,CON761,Active,2024-12-31 00:00:00,47700,Paid,Recurring billing
INV08922,2024-01-26,LMN Pvt,Auto,CON795,Active,2024-12-31 00:00:00,57633,Paid,Late payment expected
INV08923,2024-03-10,DEF Ltd,Manual,CON556,Expiring,2024-03-31 00:00:00,81678,Paid,Urgent invoice
INV08924,2024-02-01,DEF Ltd,Auto,,No Contract,,61187,Overdue,Auto-generated from system
INV08925,2024-02-20,GHI Corp,Manual,CON843,Active,2024-12-31 00:00:00,39210,Paid,High value client
INV08926,2024-03-13,PQR Inc,Manual,CON184,Active,2024-12-31 00:00:00,48913,Overdue,Contract billing
INV08927,2024-03-29,XYZ Ltd,Auto,,No Contract,,50968,Paid,Urgent invoice
INV08928,2024-02-25,PQR Inc,Auto,CON749,Active,2024-12-31 00:00:00,47264,Overdue,Late payment expected
INV08929,2024-02-18,LMN Pvt,Manual,CON302,Active,2024-12-31 00:00:00,25084,Pending,Recurring billing
INV08930,2024-01-11,ABC Corp,Manual,CON538,Expiring,2024-03-31 00:00:00,60637,Paid,Urgent invoice
INV08931,2024-01-09,PQR Inc,Auto,CON956,Expiring,2024-03-31 00:00:00,60295,Pending,Auto-generated from system
INV08932,2024-03-09,ABC Corp,Auto,CON318,Expiring,2024-03-31 00:00:00,98246,Pending,Late payment expected
INV08933,2024-02-28,XYZ Ltd,Manual,CON328,Active,2024-12-31 00:00:00,33649,Paid,High value client
INV08934,2024-02-27,LMN Pvt,Manual,,No Contract,,81039,Paid,Urgent invoice
INV08935,2024-01-31,DEF Ltd,Auto,CON390,Expired,2024-03-15 00:00:00,91741,Paid,High value client
INV08936,2024-03-21,XYZ Ltd,Manual,CON419,Active,2024-12-31 00:00:00,82713,Paid,Urgent invoice
INV08937,2024-03-01,LMN Pvt,Manual,,No Contract,,14978,Paid,High value client
INV08938,2024-02-13,GHI Corp,Manual,,No Contract,,28609,Pending,Urgent invoice
INV08939,2024-03-30,DEF Ltd,Manual,CON970,Expiring,2024-03-31 00:00:00,17709,Paid,Contract billing
INV08940,2024-02-02,XYZ Ltd,Manual,,No Contract,,74095,Overdue,Adjustment entry
INV08941,2024-02-16,XYZ Ltd,Manual,CON260,Expired,2024-03-15 00:00:00,48044,Overdue,Manual invoice for adhoc work
